2727	2765	scratch off	hand	cucumber	cutting board,knife	He diced cucumber	The person slices up the cucumber.	He chopped cucumber	Cut halves into small strips width-wise.	He chopped cucumber	The person chops each half of the cucumber into smaller pieces.	The person chops the cucumber on the cutting board.	The person cuts the ends off the cucumber then chops it on the cutting board.	He chops the cucumber.	Next, he uses the knife to cut the vegetable into small slices.	The person slices the cucumber halves into thin slices.		The person slices up both halves of the cucumber.	The person cuts each half of the cucumber into slices.	The person chops each half of the cucumber into small pieces.	The person dices the cucumber.		Slice the two halves of the cucumber into half-moon slices and throw away the two tiny ends.
2827	3007	throw in garbage	hand	cucumber			The person throws away the tips.	He threw away scraps		He threw away ends	The person throws the discarded ends of the cucumber in the trash.	 The person throws the ends of the cucumber into the wastebin.	The person throws the end pieces into the wastebin.			The person discards the top and bottom of the cucumber.		The person throws away the tips of the cucumber.	The person throws away the tips of the cucumber.	The person throws the ends of the cucumber in the garbage.	The person disposes of the ends into the wastebin.		
3060	3118	open	hand		drawer																		
3133	3173	open	hand		drawer																		
3176	3240	open	hand		drawer																		
3248	3303	open	hand		drawer																		
3303	3356	open	hand		drawer																		
3438	3653	take out	hand	plate	counter,cupboard	He took out plate	The person gets out a plate.	He took out plate			The person finds a plate.	The person procures a plate from the cabinet.	The person procures a plate from the cabinet.					The person gets out a plate.	The person gets out a plate.			Guy chops up into little pieces.	
3691	3810	wash	hand	plate		He washed plate																	
3810	3872	shake	hand	plate			The person rinses the plate.	He washed plate			The person rinses the plate.				He then selects a plate from the cupboard and rinses it with water. 	The person washes a plate.	The person finds and rinses a plate.	The person rinses the plate.	The person rinses the plate.		The person gets a plate from the cupboard and rinses it under the tap.		 Get a plate and clean it.
3929	3961	move	hand	knife	counter,cutting board															The person takes a bowl from the cabinet, rinses it, then places it on the counter.			
4021	4075	move	hand	cucumber	cutting board,plate																	Guy washes a plate and puts cucumbers  on it.	
4119	4193	move	hand	cucumber	cutting board,plate																		
4229	4318	move	hand	cucumber	cutting board,plate																		
4341	4378	move	hand	cucumber	cutting board,plate	He put cucumber on plate	The person puts the cucumber slices on the plate.		Get out a plate and transfer the cucumbers onto it.		The person puts the cucumber on the plate.	The person washes the plate in the sink and then sets the chopped cucumber on it.	The person rinses the plate off then sets the chopped cucumber on the plate.	He gets a knife and puts cucumber on it.		The person places the sliced cucumbers on the plate.	The person transfers the chopped cucumber to the plate.	The person puts the cucumber slices on the plate.	The person puts the cucumber slices on the plate.	The person puts all the cucumber slices in the bowl.	The person scoops the cucumber onto the plate with his hands.		Put the cucumbers on the plate.
4385	4516	wash	hand	knife				He put cucumber on plate							He uses his hands to lift the product from the cutting board onto the plate.	The person rinses the knife.							 Wash the knife.
4542	4741	wash	hand	cutting board			The person rinses the knife and cutting board.		Rinse knife and cutting board.		The person rinses the cutting board and knife.. Video ends.	The person washes the knife and the cutting board in the sink.	The person washes the knife and the cutting board in the sink.	He rinses the knife and cutting board.	Finally, he rinses the cutting board and knife with water. 	The person rinses the chopping board.	The person rinses the cutting board and knife.	The person rinses the knife and cutting board.	The person rinses the knife and cutting board.	The person rinses the knife and cutting board off under the facet then places them on the counter.. The task is complete. Sliced cucumbers are sitting in a bowl on the counter along with the cutting board and knife.	The person rinses off the knife and the cutting board in the sink.	Guy washes  plate and cuttingboard.	 Wash the cutting board.
