3662	3702	move	hand	spoon	counter,cutting board		The man takes the orange and slices it down the center.			the person uses the spoon to separate the orange from it's skin using the little slit					The person cuts the orange in half. 	He puts the peelings aside and set the orange on the cutting board. 	The person peels the orange.			He peeled orange	
3740	3994	cut	knife	orange	cutting board	Finally cut the orange into four pieces and place on a small plate.	The man cuts each half into two, therefore he now has four halves.	The person cuts the orange into quarters.	He quarters the orange. 		The orange is cut in four pieces.		Slices the orange into pieces.	The orange is cut in four pieces.	The person cuts the halves into quarters. 	He cuts the orange into four pieces. 	The person cuts the orange in quarters.	The person cuts the orange into quarters.	The person cuts the orange into quarters.	He cut orange in pieces	The person cuts the orange into quarters.
4071	4232	take out	hand	plate	counter,cupboard			The person gets out a plate.		the person cuts the orange in an X	A plate is removed from the cabinet.		Takes a plate out of the cabinet.	A plate is removed from the cabinet.	The person retrieves a plate from a cabinet. 		The person gets out a plate.	The person gets out a plate.	The person gets out a plate.	He took out plate	
4242	4268	move	hand	orange	cutting board,plate																
4268	4309	move	hand	orange	cutting board,plate																
4309	4378	move	hand	orange	cutting board,plate		The man retrieves a plate from the cabinet and puts the four halves of the orange onto the plate.	The person puts the orange quarters on the plate.	He puts the orange on a plate. 		The pieces are placed on the plate.	He cuts the orange and puts it on a plate.	Places the orange slices on the plate.	The pieces are placed on the plate.	The person places the four orange pieces on the plate. 	He takes the four pieces and places them on a white plate. 	The person puts the orange pieces on the plate.	The person puts the orange quarters on the plate.	The person puts the orange quarters on the plate.	He put orange on plate	
4434	4675	wash	hand	spoon																	The person gets out a plate and puts the orange quarters on it.
4675	4716	shake	hand	spoon																	
4739	4804	dry	towel	spoon																	
4822	4865	put in	hand	spoon	,drawer		He goes on to rinse the spoon in the sink, then drying it on a towel, before placing it back into the drawer.				The spoon is washed, dried and put away.			The spoon is washed, dried and put away.	The person washes, then dries the spoon, and returns it to a drawer. 	He rinses and dries the spoon and then puts it in the drawer. 	The person washes and puts away the spoon.				
4907	5056	wash	hand	knife						the person gets a plate											
5056	5086	shake	hand	spoon																	
5114	5190	dry	towel	knife			The man washes, dries, and puts the knife back into the drawer.														
5211	5254	put in	hand	knife	,drawer			The person rinses and puts away the spoon and knife.		the person puts the orange wedges on the plate	The knife is washed, dried and put away.			The knife is washed, dried and put away.	The person washes, then dries the knife, and returns it to a drawer. 	He also rinses and dries the knife and places it in the drawer. 	The person washes and puts away the knife.	The person washes and puts away the spoon and knife.	The person washes and puts away the spoon and knife.		The person gets out a plate.
5284	5353	throw in garbage	hand	peel				The person throws away the orange peel.			The scraps are discarded.			The scraps are discarded.		He throws the orange peels in the trash.	The person throws away the orange peel.	The person throws away the orange peel.	The person throws away the orange peel.		The person throws away the orange peel.
5410	5568	wash	hand	cutting board																	
5568	5670	shake	hand	cutting board			The man washes, dries, and puts the cutting board away.														
5675	5737	put in	hand	cutting board	,drawer			The person rinses and puts away the wooden plate.	He cleans up.		The cutting board is washed and put away.. The orange is ready.	He cleans up.		The cutting board is washed and put away.. The orange is ready.	The person washes the cutting board then returns it to a drawer. . The person presents the plate and stands back. 	Lastly, he washes the cutting board and puts it in the drawer. 	The person washes and puts away the wooden plate.	The person washes and puts away the wooden plate.	The person washes and puts away the wooden plate.		The person rinses and puts away the wooden plate.
