5768	6182	throw in garbage	teaspoon	garbage		Removed orange from top of juicer	The person throws the peels into the wastebin and uses the spoon to scoop out the pulp.	The person uses the spoon to scoop the pulp from the strainer into the trash.		The orange pulp is discarded.				Next, he discards the used orange peels as well as some of the pulp. 		Next, he discards the orange peels and some of the waste pulp. 	The person uses the spoon to scrape pulp out of the juicer into the trash.	The orange peels and pulp are discarded.		He gets rid of waste from the top of the juicer that is left over.	Spoon pulp from juicer into trash.	The man removes a spoon from the drawers, scoops the orange pulp out of the juicer and throws it away with the orange peels.	
6255	6516	take out	hand	glass	counter,cupboard	He took out cup	The person takes a glass from the cupboard.		He took out glass	A glass is removed from the cabinet.							The person gets out a glass.	A glass is removed from the cabinet.	He took out glass				He took out glass
6518	6556	move	hand	teaspoon	cutting board,squeezer			The person take a glass from the cupboard.												He goes to the cabinet and gets out a glass.			
6639	6814	pour	squeezer	orange	glass				He poured juice in glass			He pours the juice into a glass. 	He grabs a glass and puts the juice in it. 		He pours the juice into a glass.								He poured juice in glass
6892	6947	pour	squeezer	orange	glass	He poured juice into cup	The person pours the juice from the strainer into the glass.	The person pours the juice from the strainer into the glass.		The juice is poured in the glass.	The man pours the juice into the glass.			After retrieving a glass from the cupboard, he pours the juice into the glass. 		He retrieves a glass from the cupboard and pours the orange juice into the glass. 	The person pours the juice from the juicer into the glass.	The juice is poured in the glass.	He poured juice into cup	He pours the juice from the juicer into the glass.	Pour juice into glass.		
7100	7366	take out	hand	paper bag	,cupboard		The person takes a package of sugar from the pantry.			Sugar is retrieved from the cabinet.								Sugar is retrieved from the cabinet.					
7307	7412	open	hand	paper bag				The person takes some sugar from the pantry.															
7431	7516	take out	hand	teaspoon	drawer												The person gets out some sugar and another spoon.	A spoon is removed.					
7532	7644	add	teaspoon	sugar	glass,paper bag																		
7659	7749	stir	teaspoon	orange	glass	He added sugar to cup		The person takes a spoon from the pantry and scoops some sugar into the glass of juice and stirs it.		Sugar is added to the glass with a spoon.		He adds sugar to the glass and stirs. 	He adds sugar to the glass and stirs. 		He adds sugar to the glass and stirs.		The person scoops sugar into the juice and stirs it.	Sugar is added to the glass.			Add spoon full of sugar and stir.		
7805	7891	close	hand	paper bag												Finally, he adds a spoonful of sugar to the orange juice.							
7894	8080	put in	hand	sugar	counter,cupboard		The person takes out a spoon from the drawer, scoops some sugar into the glass, stirs it with the juice, and returns the package to the pantry.	The person returns the package of sugar to the pantry.		The sugar is returned to the cabinet.. Juice is ready.	He adds sugar to the glass.			Next, he adds a spoonful of sugar to the juice. 			The person puts away the sugar.	The sugar is returned to the cabinet.		He gets sugar from the cabinet and pours a spoonful into the juice and mixes it in with a spoon.		The man retrieves a glass from the cupboard, pours the fresh juice into the glass, adds some sugar and stirs up the fresh juice.	
