2011	2163	chop	knife	onion	cutting board													He dices the first half of the onion.					Turn the onion 90 degrees and slice the onion across all of the slices you have already made.
2202	2378	slice	knife	onion	cutting board																		Follow the same process for the remaining half of the onion, cut slices vertically, then turn onion and slice across to make small dices.
2402	2608	chop	knife	onion	cutting board	The man diced the onion.	The person chops up the onion.	The person chops up the onion.	He diced onion	He diced the onions.	The person slices the onion into small pieces.	The person dices the onion on the cutting board.	He chopped onion	The person cuts the onion up.	The person chops up the onion.	The person slices each half into strips, then slices the strips crosswise into chunks.	cut 1/2 onion lengthwise, turn, cut into smaller pieces (dice) do the same for other half	He dices the other half of the onion.	Take one of the onion halves and slice the onion with the knife horizontally, while keeping the slices together. Turn the onion half ninty degrees and slice the onion vertically. Repeat with the second half of the onion.	once the onion has been sliced from end to end, go back and slice across in the opposite direction (so that the onion is diced into little squares).	Dice the rest of the onions into square bits.	He sliced on onion	
2959	3021	open	hand		drawer																		
3026	3243	take out	hand	plate	counter,cupboard	The man got out a plate.	The person gets out a plate.	The person gets out a plate.	He took out plate	He walked back to the cabinets, look through them, took a plate out, and brought it to the counter.	The person gets a plate out of the cupboard.	The person procures a plate from the cabinet.	He took out plate	The person gets out a plate.	The person gets out a plate.	The person gets out a white plate.		He takes out a plate.				He took out plate	
3312	3465	move	knife	onion	cutting board,plate	The man put the onion on the plate.	The person puts the onion pieces on the plate.	The person puts the onion pieces on the plate.	He put onion on plate	He put the diced onions on the plate.	The person places the chopped onion onto the plate.	The person sets the chopped onion on the plate. 	He put onion on plate	The person puts the onion on the plate.	The person puts the chopped onion on the plate.	The person scrapes the onion chunks onto the white plate.		He scrapes the diced onion onto the plate.	Find a clean plate and place the diced onion on the plate.	then place the diced onion pieces onto a small plate		He put onion on plate	Scrape the onions off on to a plate.
3535	3580	open	hand		cupboard																		
3760	3834	close	hand		cupboard																		
3852	3996	take out	hand	lemon juice container	,drawer					He walked back to the cabinets trying to find the lemon juice.					The person gets out some lemon juice.	The person gets out some lemon juice.		He takes out lemon juice.					
4099	4243	pour	lemon juice container	lemon juice	plate	The man squirted lemon juice on the onion.	The person gets out some lemon juice and adds it to the onion.	The person gets out some lemon juice and adds it to the onion.		he cover a portion of the onion with the lemon juice.	The person squirts some lemon juice over the chopped onion.	The person takes a bottle of lemon juice from the pantry and sprinkles it on the onions.		The person gets out some lemon juice and adds it to the onion.	The person adds lemon juice to the onion.	The person shakes lemon juice onto the onion chunks.	place diced onion on a plate and season with lemon juice	He puts lemon juice on the diced onion.	Squeeze lemon juice onto the diced onion.	sprinkle the onion with a little lemon juice	Grab lemon juice and put it on your onions.		Sprinkle with lemon juice.
