311	362	open	hand		cupboard																		
14576	14665	shake	hand	spatula				The person gets out some butter and a wooden spatula.															
14711	14808	remove lid	hand	lid	counter,plastic box																		
14838	14873	move	hand	plastic box	counter											The person gets out a wooden spatula and rinses it.							
14949	15218	wash	hand,sponge	chef knife																			
15231	15272	shake	hand	chef knife																			
15316	15439	cut	chef knife	butter	plastic box																		
15563	15614	add	chef knife	butter	pan,plastic box	She adds a small amount of butter to the pan.																	
15731	15757	move	spatula	butter	pan																		
15779	15949	spread	pan	butter	pan		She puts a pan on the stove and puts butter in it. 	The person rinses the spatula and the knife, then puts butter in the frying pan.	Butter is removed from the refrigerator and added to the pan.	Butter is removed from the refrigerator, a spatula is chosen, the knife is washed and butter is added to the pan.	She gets a pan and puts butter in it. 			The woman adds butter to a pan.		The person puts butter in the frying pan.					person puts small slice of butter into pan		The woman heats up a pan and adds butter.
15959	16209	move	spatula	butter	pan																		
16383	16404	take out	hand	spice shaker	,spice holder																		
16415	16433	screw	hand	spice shaker																			
16438	16475	spice	spice shaker	salt	bowl,spice shaker										Add butter to the pan.								
16473	16494	screw	hand	spice shaker								She then gets out a saute pan and heats it on the stove top places a small square of butter in the pan. 											
16499	16563	put in	hand	spice shaker	spice holder																		
16616	16787	add	spatula	onion	bowl,pan																		
16779	16897	stir	spatula	onion	pan																person puts diced onion into pan		
16990	17017	add	chef knife	butter	pan,plastic box																		
17076	17129	stir	spatula	onion	pan	She adds the onions to the pan and stirs them.				The butter is melted and the onions are added to the pan.					Add the onions to the pan.								She adds the onion to the pan.
17140	17413	add	spatula	onion	bowl,pan							She adds the onions to the pan and another small square of butter. 		The woman adds the onions to the pan and stirs them.							person puts slice of butter in pan		
17442	17839	stir	spatula	onion	pan		She puts the onions in the pot. 		The onions are added to the pan.	More butter and onions are added to the pan.	She adds all the onion to the pan.					The person puts the onions in the frying pan.							
17884	17969	stir	spatula	onion	pan																		
18222	18299	change temperature	hand	stove				The person waits for the butter to melt, puts the onion and some more butter in the pan and stirs.															
18361	18513	take out	hand	spice shaker	,spice holder																		
18526	18586	screw	hand	spice shaker																			
18592	18710	spice	spice shaker	spice	pan,spice shaker																		
18723	18761	screw	hand	spice shaker																			
18771	18798	put in	hand	spice shaker	spice holder																		
18857	19094	stir	spatula	onion	pan		She seasons the onions. 				She seasons the onion.												
19104	19141	change temperature	hand	stove								She adds a bit of spice to the onions and continues stirring them. 											
19152	19669	stir	spatula	onion	pan																		
19743	19809	change temperature	hand	stove																			
19845	19884	move	hand	chef knife																			
19901	19960	put lid	hand	lid	counter,plastic box																		
19976	20017	move	hand	bowl	counter,sink																		The woman stirs the onion pieces and adds seasoning.
20038	20170	put in	hand	plastic box	,fridge			The person adds some kind of spice and keeps stirring.		The onions are seasoned and cooked.													
20323	20518	stir	spatula	onion	pan			The person puts away the butter.															
20522	20651	turn on	hand	stove																			
20659	20740	stir	spatula	onion	pan																		
20785	20983	take out	hand	plate	,cupboard											The person stirs the onions while they cook.							
21067	21120	wash	hand	plate																			
21146	21179	shake	hand	plate																			
21205	21277	dry	towel	plate				The person gets out a plate and rinses it.	A plate is removed.. The onions are seasoned and cooked.	The butter is put away, the onions are stirred and a plate is removed.				The woman seasons the onions and continues to stir them.	Brown the onions and serve them onto a plate.	The person gets out a plate and rinses it.							
21459	22084	add	spatula	onion	pan,plate	She pours the browned onions onto a plate.																	
22237	22276	move	hand	plate	counter		She ends the cooking and puts the onions on a plate. 	The person scoops the onion onto the plate.	The onions are placed on a plate.	The plate is rinsed and the onions are placed on the plate.	She puts the onions on a plate.	Finally, she places the sauteed onions on a small white plate. 		She moves the onions onto the plate.		The person puts the onions on the plate.					person puts onions onto plate		The woman removes the onion and places it onto a plate.
