4560	4611	move	hand	fig	cutting board,plate	She sliced the kiwi	She cuts the ends off of the fig and then slices the length of the fig crosswise.	The person cuts the fig into slices and puts the slices on the plate.	The woman holds the fig and carefully slices it, after each slice she places them onto the waiting plate.	The person slices up the fig and puts the slices on the plate.			The person cuts the fig into slices and puts them on the white plate.		The person slices up the fig and puts the slices on the plate.	She cuts off the front and bag of the fig, and then cuts the remainder of the fig into slices and places them on the plate.	The person cuts the fig into slices and puts the slices on the plate.	The person cuts the fig into slices and puts the slices on the plate.	The person slices up the fig and puts the slices on the plate.	She cut up fig	Slice figs width wise and place slices on plate
4646	5411	arrange	hand	fig	plate	She arranged the kiwi on the plate			She carefully arranges the fig onto the plate.				The person arranges the slices  on the plate.		The person arranges the slices on the plate.						
5421	5445	move	hand	plate	counter		She arranges the slices of fig into a pattern on the plate.	The person arranges the slices on the plate.		The person arranges the fig slices on the plate.	She slices the fig and arranges them on a plate.	Slices up fig and places on the plate.		The person cut the fig and transfered the fig to the plate.		She arranges the figs in the way she wants.	The person arranges the slices on the plate.	The person arranges the slices on the plate.	The person arranges the slices on the plate.		Rearrange the slices on the plate to your satisfaction 
5542	5641	throw in garbage	hand	fig																	
5641	5733	throw in garbage	cutting board,knife	garbage				The person throws away the top and bottom of the fig.		The person throws away the top and bottom of the fig.			The person throws away the ends of the fig.		The person throws away the top and bottom of the fig.	She dumps what remains on the cutting board into the trash with the knife.		The person throws away the trash.	The person throws away the top and bottom of the fig.		Throw fig stems in the trash
5808	5988	wash	hand	cutting board,knife					The woman discards the cut off of the ends into the trash, then rinses the knife and cutting board.			Washes knife and cutting board in the sink.	The person rinses the wooden plate and the knife.								
6022	6116	shake	hand	cutting board,knife													The person throws away the trash and rinses the plate it was on.				
6126	6256	put in	hand	knife	,drawer																
6283	6418	put in	hand	cutting board	,drawer			The person rinses and puts away the knife and wooden plate.	The woman puts the knife and cutting board back into the drawers.	The person rinses and puts away the knife and wooden plate.	She cleans up.		The person puts away the wooden plate and the knife.	The person washed and put away the cutting board and knife. 	The person rinses the wooden plate and knife and puts them away.	She washes the knife and cutting board in the sink, shakes them to dry them off, and puts them back in the drawers.	The person puts the knife and plate away.	The person rinses and puts away the knife and wooden plate.	The person rinses and puts away the plate and knife.		Rinse chopping board and knife and put away
6460	6534	wash	hand	hand				The person rinses her hands.		The person washes her hands.			The person washes her hands.						The person washes her hands.		Wash hands
6586	6713	dry	towel	hand			She washes the cutting board and the knife, returns them to the drawer and washes and drys her hands.								The person washes her hands.	She washes her hands in the sink and shakes them and wipes them to dry them off.	The person washes her hands.	The person washes her hands.			Dry hands
