4189	4685	cut	knife	mango	cutting board									He cuts the mango around the bone.	Using the knife, he trims the ends of the mango. 				Begin slicing mango pieces 	boy cuts mango away from pitt		The person bisects the mango and cuts down to the pit.		
4685	6096	cut	knife	mango	cutting board																			
6096	6168	add	hand,knife	stone	bowl,cutting board					The mango is sliced away from the seed.	Next, he uses a large knife to cut slices of the mango ultimately discarding the core into the bowl.		He sliced mango		Next, he slices pieces of the mango off the core and then places the core into the discard bowl. 						The person cuts off slices of the mango.	The person slices off pieces of the mango, rotating it for each slice, so the fruit is cut away from the pit, then discards the pit.		He cuts the meat of the mango away from the core and places the core into the bowl with the rinds.
6217	6281	cut	knife	mango	cutting board																			
6302	6406	cut	knife	mango	cutting board									He slices the edible parts of the mango off of the bone.										
6457	6533	cut	knife	mango	cutting board															boy chops mango into slivers				
6569	6695	cut	knife	mango	cutting board																			
6696	6748	add	hand,knife	mango	bowl,cutting board														Get rid of pieces that aren't as clear of the outer rind					
6758	6837	add	hand,knife	mango	bowl,cutting board											He sliced mango								
6857	6909	cut	knife	mango	cutting board																			
6941	7080	cut	knife	mango	cutting board				The man slices it into smaller pieces discarding unwanted parts.	The slices are sliced smaller.											The person cuts the slices into thin strips.		He sliced up mango	
7177	7245	move	hand	plate	counter	He sliced mango	The man slices the mango with the knife.								He slices the mango pieces into thinner slices. 			He sliced the mango	Transfer mango on a clean plate			The person slices up the pieces of mango into thin slices.		He slices the mango into strips lengthwise.
7334	7399	move	hand,knife	mango	cutting board,plate									He cuts the mango pieces into similar-sized strips.						boy places mango on plate.				
7431	7516	move	hand,knife	mango	cutting board,plate																			
7580	7633	move	hand,knife	mango	cutting board,plate																			
7650	7690	move	hand,knife	mango	cutting board,plate																			
7821	7864	move	hand,knife	mango	cutting board,plate																			
7918	7976	move	hand,knife	mango	cutting board,plate										Finally, he places the finished slices onto the plate. 									
8002	8033	move	hand,knife	mango	cutting board,plate					The slices are placed on the plate.	Finally, he cuts the mango into thinner slices and then displays them onto a plate. 					He put mango on plate						The person puts the mango slices on a plate.		
8097	8124	move	hand	plate	counter	He put mango on plate	The man plates the mango.	He sliced mango	The man places it onto the plate ready for use.	The mango is prepared.		He cuts the mango and puts it on a plate.		He places the prepared mango onto a plate and discards the rest.			He chops the mango and puts it on a plate.	He put mango on plate			The person puts the slices on the plate.		He put mango on plate	He transfers the freshly sliced mango from the cutting board to the plate.
