16524	16546	screw	hand	spice shaker					The person grates the ginger into the bowl, washes off the grater then returns it to the drawer.															The person grates the ginger into the bowl, washes off the grater then returns it to the drawer.
16569	16671	spice	spice shaker	spice	bowl				The person returns the cutting board to the drawer.		He washes the grater in the sink and puts it and the cutting board away.				He rinses and dries the grater and puts it away along with the cutting board.									The person returns the cutting board to the drawer.
16683	16741	screw	hand	spice shaker																				
16749	16768	put in	hand	spice shaker	,spice holder																			
16778	16804	take out	hand	spice shaker	spice holder																			
16804	16837	screw	hand	spice shaker				Add desired spices or flavorings.										The person adds salt to the ginger.						
16851	16886	spice	spice shaker	spice	bowl																	He seasons the ginger.		
16889	16932	screw	hand	spice shaker															The person adds spices to the ginger.					
16937	16962	put in	hand	spice shaker	,spice holder																			
16971	17013	take out	hand	spice shaker	spice holder																			
17022	17079	put in	hand	spice shaker	,spice holder	The person adds spices to the ginger.							He seasons the ginger.	He season the ginger. 		He adds spices to the ginger.	THe person adds spices to the ginger.	The person pepper to the ginger						
17089	17159	take out	hand	teaspoon	drawer																			
17165	17584	mix	teaspoon	ginger,spice	bowl	The person gets out a spoon and stirs the ginger.		Stir before serving.	The person for some reason decides to add condiments to ginger then takes a spoon from the drawer and stirs it together in the bowl.	He cleans up then seasons the ginger. 	He sprinkles salt and pepper into the bowl and takes out a spoon to mix everything around.	He cleans up, then seasons the ginger.	He stirs the ginger.	He mixes the ginger. 	He then adds some spice and stirs the ginger.	He stirs up the ginger and spices. 	The person gets out a spoon and stirs the ginger.		The person gets out a spoon and stirs the ginger.		He sprinkles salt and pepper on top of the ginger and then takes a spoon out from the drawer to mix it around.	He stirs the ginger.		The person for some reason decides to add condiments to ginger then takes a spoon from the drawer and stirs it together in the bowl.
