10744	10816	put in	hand	bowl	,drawer		Discard your peels in the trash and wash your bowl and put it away.		She gets a glass out of the cupboard.	Wash bowl.					The person discarded the scraps, washed the bowl and put it away.	Put any other miscellaneous tools away	The person discarded the scraps, washed the bowl and put it away.	She cleans up.				Woman cleans up after preparing the lime.		She cleans up. 
10870	11339	take out	hand	glass	counter,cupboard	She took out glass							the person gets a glass					She gets out a glass.	She took out glass				She gets a glass out of the cupboard.	
11387	11609	remove lid	hand	lid	squeezer									She retrieves a glass from the cupboard.										
11609	11656	shake	hand	lid																				
11678	11803	put lid	hand	lid	squeezer																			
11835	12015	pour	squeezer	lime	glass				She pours the juice into the glass. 	Get glass and pour lime juice into glass.					The person removed a glass and poured in the juice.	Pour juice in cup.	The person removed a glass and poured in the juice.	She pours the juice into the glass.	She poured juice into glass	Pour juice from juicer into glass.		Woman puts lime juice in a glass.	She pours the juice into the glass.	She pours the juice into a glass.
12065	12139	remove lid	hand	lid	squeezer								the person puts the Lime juice from the strainer into the glass											
12208	12261	wash	hand	lid																				
12261	12300	wash	hand	bowl																				
12300	12433	wash	hand	lid							the person gets a glass and puts the Lime juice in it													
12433	12791	wash	cleaning brush	lid																				
12791	12861	wash	hand	lid																				
12986	13034	wash	hand	bowl										She pours the lime juice into the glass and then washes the juicer. 										
13034	13238	wash	sponge	bowl																				
13253	13512	wash	hand	bowl																				
13512	13580	shake	hand	bowl						Wash juicer.													She rinses and washes the juicer.	She cleans the juicer.
13628	13682	put lid	hand	lid	squeezer													She cleans the juicer.						
13688	13819	put in	hand	squeezer	,drawer		Pour your juice in a glass, wash your juicer and put it away and enjoy.								The person washed the juicer and put it away.		The person washed the juicer and put it away.					She finishes cleaning up after herself.		
