5660	5756	slice	knife	pineapple	cutting board																				
5756	5798	move	hand	pineapple	cutting board	s37-d46_1_8															s37-d46_16_9				
5870	5927	slice	knife	pineapple	cutting board																				
5927	5956	scratch off	hand	pineapple	cutting board,knife																				
5956	6001	slice	knife	pineapple	cutting board																				
6001	6059	scratch off	hand	pineapple	cutting board,knife												s37-d46_12_6		s37-d46_14_4						
6059	6226	slice	knife	pineapple	cutting board										s37-d46_10_9		s37-d46_12_7		s37-d46_14_5						
6293	6503	cut	knife	pineapple	cutting board												s37-d46_12_8		s37-d46_14_6			s37-d46_17_6	s37-d46_18_7		s37-d46_20_7
6645	6774	chop	knife	pineapple	cutting board																				
6823	6865	move	hand	plastic box	counter												s37-d46_12_9		s37-d46_14_7		s37-d46_16_10			s37-d46_19_6	
6865	6992	add	hand,knife	pineapple	cutting board,plastic box																	s37-d46_17_7			
7049	7109	add	hand,knife	pineapple	cutting board,plastic box													s37-d46_13_14							
7109	7192	add	hand	pineapple	cutting board,plastic box													s37-d46_13_15							
7192	7288	add	hand	pineapple	cutting board,plastic box																				
7455	7621	cut	knife	pineapple	cutting board																	s37-d46_17_8			
7728	7827	throw in garbage	hand	pineapple						s37-d46_5_7													s37-d46_18_8		
7873	7932	cut	knife	pineapple	cutting board																				
8162	8316	chop	knife	pineapple	cutting board	s37-d46_1_9																s37-d46_17_9			
8345	8382	scratch off	hand	pineapple	knife,plastic box																				
8389	8450	add	hand,knife	pineapple	cutting board,plastic box																				
8450	8488	add	hand	pineapple	cutting board,plastic box																				
8488	8592	add	hand	pineapple	cutting board,plastic box																				
8718	8746	add	hand	pineapple	cutting board,plastic box	s37-d46_1_10																			
9022	9383	cut	knife	pineapple	cutting board																				
9654	9929	chop	knife	pineapple	cutting board																				
9936	9959	scratch off	hand	pineapple	cutting board,knife																				
10081	10156	throw in garbage	hand	pineapple																			s37-d46_18_9		
10354	10578	cut	knife	pineapple	cutting board																				
10777	11031	chop	knife	pineapple	cutting board	s37-d46_1_11															s37-d46_16_11				
11050	11145	add	hand,knife	pineapple	cutting board,plastic box																			s37-d46_19_7	
11145	11247	add	hand,knife	pineapple	cutting board,plastic box																				
11247	11317	add	hand	pineapple	cutting board,plastic box																				
11317	11357	move	hand	pineapple	cutting board,plastic box						s37-d46_6_4														
11357	11470	peel	knife	pineapple	cutting board																				
11470	11482	add	hand	pineapple	cutting board,plastic box																				
11482	11508	scratch off	hand	peel	cutting board,knife																				
11523	11607	add	hand,knife	pineapple	cutting board,plastic box																				
11607	11685	add	hand,knife	pineapple	cutting board,plastic box																				
11685	11773	add	hand,knife	pineapple	cutting board,plastic box																				
11773	11852	add	hand,knife	pineapple	cutting board,plastic box																				
11852	11935	add	hand,knife	pineapple	cutting board,plastic box																				
11935	11997	add	hand,knife	pineapple	cutting board,plastic box																				
11997	12054	add	hand	pineapple	cutting board,plastic box	s37-d46_1_12	s37-d46_2_7	s37-d46_3_4		s37-d46_5_8	s37-d46_6_5	s37-d46_7_6	s37-d46_8_6	s37-d46_9_5		s37-d46_11_5				s37-d46_15_10	s37-d46_16_12		s37-d46_18_10	s37-d46_19_8	s37-d46_20_8
12109	12171	wash	hand	hand																		s37-d46_17_10			
12188	12348	fill	faucet	water	,plastic box																			s37-d46_19_9	s37-d46_20_9
12413	12482	fill	faucet	water	,plastic box	s37-d46_1_13		s37-d46_3_5			s37-d46_6_6	s37-d46_7_7	s37-d46_8_7	s37-d46_9_6		s37-d46_11_6				s37-d46_15_11			s37-d46_18_11		
12572	12611	take out	hand	spice shaker	spice holder																				
12628	12654	screw	hand	spice shaker																		s37-d46_17_11			
12668	12805	spice	spice shaker	salt	plastic box	s37-d46_1_14	s37-d46_2_8				s37-d46_6_7			s37-d46_9_7										s37-d46_19_10	s37-d46_20_10
12822	12859	screw	hand	spice shaker				s37-d46_3_6								s37-d46_11_7							s37-d46_18_12		
12866	12907	put in	hand	spice shaker	,spice holder					s37-d46_5_9															
12926	13053	mix	hand	pineapple,salt	plastic box																	s37-d46_17_12			s37-d46_20_11
13076	13148	move	hand	pineapple	cutting board,plastic box							s37-d46_7_8		s37-d46_9_8		s37-d46_11_8					s37-d46_16_13		s37-d46_18_13		
13177	13267	peel	knife	pineapple	cutting board																				
13267	13304	add	hand	pineapple	cutting board,plastic box																				
13309	13338	scratch off	hand	peel	cutting board,knife	s37-d46_1_15							s37-d46_8_8							s37-d46_15_12				s37-d46_19_11	s37-d46_20_12. s37-d46_20_13
