9327	9361	move	hand	pineapple	,plate	s22-d46_1_10		s22-d46_3_9	s22-d46_4_9			s22-d46_7_6			s22-d46_10_8			s22-d46_13_6	s22-d46_14_14				s22-d46_18_8	s22-d46_19_12	
9436	9533	throw in garbage	hand	peel		s22-d46_1_11	s22-d46_2_8	s22-d46_3_10	s22-d46_4_10		s22-d46_6_5			s22-d46_9_6		s22-d46_11_6	s22-d46_12_6	s22-d46_13_7		s22-d46_15_8		s22-d46_17_7	s22-d46_18_9	s22-d46_19_13	
9543	9620	move	hand	pineapple	counter,cutting board	s22-d46_1_12																			s22-d46_20_4
9665	10696	slice	knife	pineapple	cutting board	s22-d46_1_13		s22-d46_3_11						s22-d46_9_7	s22-d46_10_9		s22-d46_12_7								
10731	11091	peel	knife	pineapple																					
11098	11142	move	hand	pineapple	,plate																				
11206	11413	peel	knife	pineapple																					
11415	11457	move	hand	pineapple	,plate																				
11542	11891	peel	knife	pineapple																					
11904	11935	move	hand	pineapple	,plate																				
11970	12255	peel	knife	pineapple																					
12260	12292	move	hand	pineapple	,plate																				
12389	12671	peel	knife	pineapple																					
12665	12703	move	hand	pineapple	,plate																				
12795	13029	peel	knife	pineapple																					
13087	13161	move	hand	pineapple	,plate																				
13243	13636	peel	knife	pineapple																					
13644	13706	move	hand	pineapple	,plate																				
13751	14056	peel	knife	pineapple																					
14056	14103	move	hand	pineapple	,plate																				
14287	14430	peel	knife	pineapple																					
14442	14496	move	hand	pineapple	,plate	s22-d46_1_14		s22-d46_3_12			s22-d46_6_6							s22-d46_13_8					s22-d46_18_10		
14545	14592	cut	knife	pineapple	cutting board																				
14609	14659	taste	hand	pineapple			s22-d46_2_9		s22-d46_4_11	s22-d46_5_7		s22-d46_7_7		s22-d46_9_8	s22-d46_10_10	s22-d46_11_7	s22-d46_12_8			s22-d46_15_9		s22-d46_17_8			s22-d46_20_5
