237	262	wash	hand	hand																					
8227	8427	pour	bottle	oil	pan					s36-d23_5_4	s36-d23_6_7						s36-d23_12_7				s36-d23_16_4	s36-d23_17_6			s36-d23_20_6
8438	8498	screw	hand	bottle										s36-d23_9_10				s36-d23_13_6							
8519	8623	put in	hand	bottle	,cupboard								s36-d23_8_11		s36-d23_10_6	s36-d23_11_9			s36-d23_14_11						
8903	8938	take out	hand	spice shaker	,spice holder																				
8992	9109	take out	hand	spice shaker	counter,spice holder		s36-d23_2_8																s36-d23_18_7		
9229	9338	add	bowl,spatula	carrot	bowl,pan					s36-d23_5_5	s36-d23_6_8		s36-d23_8_12		s36-d23_10_7		s36-d23_12_8	s36-d23_13_7			s36-d23_16_5	s36-d23_17_7	s36-d23_18_8		s36-d23_20_7
9332	9505	stir	spatula	carrot	pan																				
9520	9590	screw	hand	spice shaker																					
9598	9697	spice	spice shaker	salt	pan									s36-d23_9_11											
9700	9744	screw	hand	spice shaker															s36-d23_14_12				s36-d23_18_9		
9758	9776	screw	hand	spice shaker																					
9778	9837	spice	spice shaker	spice	pan						s36-d23_6_9						s36-d23_12_9								
9842	9870	screw	hand	spice shaker						s36-d23_5_6						s36-d23_11_10		s36-d23_13_8			s36-d23_16_6	s36-d23_17_8	s36-d23_18_10		s36-d23_20_8
9877	9977	put in	hand	spice shaker	counter,spice holder		s36-d23_2_9																		
10013	11514	stir	spatula	carrot	pan								s36-d23_8_13												
11552	11602	open	hand		cupboard																				
11702	11744	close	hand		cupboard																				
11744	11801	open	hand		cupboard																				
11853	11891	close	hand		cupboard																				
11934	12030	take out	hand	jar	,drawer																				
12030	12098	read	hand	jar																					
12098	12177	screw	hand	jar																					
12184	12271	take out	hand	teaspoon	,drawer																				
12275	12334	add	teaspoon	roast onion lard	jar,pan																				
12359	12414	add	teaspoon	roast onion lard	jar,pan					s36-d23_5_7												s36-d23_17_9	s36-d23_18_11		
12442	12469	screw	hand	jar										s36-d23_9_12	s36-d23_10_8										
12474	12564	put in	hand	jar	,cupboard		s36-d23_2_10																		
12573	12617	move	hand	teaspoon	,sink																				
12643	12844	stir	spatula	carrot	pan											s36-d23_11_11									
12847	12951	change temperature	hand	stove													s36-d23_12_10								
12951	14775	stir	spatula	carrot	pan								s36-d23_8_14								s36-d23_16_7	s36-d23_17_10			
14775	14949	move	hand	pan	cutting board,stove		s36-d23_2_11				s36-d23_6_10				s36-d23_10_9										
14943	15021	gather	hand	garbage	counter																				
15021	15052	open	hand		drawer																				s36-d23_20_9
15052	15137	put in	hand	spoon	,drawer																				
15137	15226	gather	hand	garbage	counter																				
15298	15356	open	hand		dish washer																				
15362	15646	throw in garbage	hand	garbage						s36-d23_5_8															
15667	15721	wash	hand	hand																					
15721	15860	wash	hand	teaspoon																					
15912	15984	wash	sponge	teaspoon																			s36-d23_18_12		
16157	16266	wash	sponge	teaspoon																					
16288	16382	wash	hand	teaspoon																					
16382	16497	shake	hand	teaspoon																		s36-d23_17_11			
16511	16583	put in	hand	teaspoon	,drawer		s36-d23_2_12																		
16589	16608	move	hand	sponge	,faucet																				
16608	16658	dry	sponge	hand										s36-d23_9_13											
16658	16674	move	hand	sponge	,faucet																s36-d23_16_8				
16748	17132	add	spatula	carrot	bowl,pan					s36-d23_5_9	s36-d23_6_11		s36-d23_8_15		s36-d23_10_10		s36-d23_12_11	s36-d23_13_9			s36-d23_16_9	s36-d23_17_12	s36-d23_18_13		s36-d23_20_10
17181	17359	wash	hand	pan										s36-d23_9_14		s36-d23_11_12									
17378	17772	wash	sponge	pan																					
17799	18088	wash	hand	pan																		s36-d23_17_13			
18128	18262	shake	hand	pan																	s36-d23_16_10				
18301	18426	put in	hand	pan	,drawer		s36-d23_2_13			s36-d23_5_10	s36-d23_6_12														
18507	18551	open	hand		drawer																				
18566	18632	put in	hand	cutting board	,drawer					s36-d23_5_11	s36-d23_6_13														
18859	18938	wash	sponge	spatula																					
18946	19022	wash	hand	spatula												s36-d23_11_13									
19022	19068	shake	hand	spatula																					
19082	19173	put in	hand	spatula	,drawer		s36-d23_2_14																		
19190	19287	throw in garbage	hand	carrot																					
19305	19331	wash	hand	hand						s36-d23_5_12															
19331	19368	shake	hand	hand			s36-d23_2_15							s36-d23_9_15	s36-d23_10_11			s36-d23_13_10			s36-d23_16_11				s36-d23_20_11
